,Layer,FeatureID,ErrorDesc,geometry
5046,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2277300.26710959, 383585.227746903)"
5047,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2277561.56962742, 383251.415809292)"
5048,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2280023.08555116, 383687.91379577)"
5049,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2282360.73479624, 384617.145154638)"
5050,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2282704.73614103, 384687.096407876)"
5051,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2283265.32859162, 384700.66804831)"
5052,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2283678.38220126, 384442.137254821)"
5053,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2283797.53642935, 384262.499521764)"
5054,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2283806.92324388, 384115.533027486)"
5055,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2283801.66530382, 383997.129769905)"
5056,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2283768.35203971, 383882.173125552)"
5057,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2283727.60605701, 383816.740392055)"
5058,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2283707.34090584, 383785.462230233)"
5059,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2283655.16400646, 383705.985145261)"
5060,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2283482.80361292, 383509.649576553)"
5061,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2282850.65084891, 382904.817442532)"
5062,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2282300.93089155, 382220.054943008)"
5063,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2281892.35060673, 381316.726626802)"
5064,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2281974.13704066, 380731.302188016)"
5065,Statewide_2020,582,Overlap with Statewide_2020 at feature 509,"c(2282231.65354857, 380321.252058838)"
5066,Statewide_2020,583,Overlap with Statewide_2020 at feature 505,"c(2289591.15911191, 362597.220285038)"
5067,Statewide_2020,581,Overlap with Statewide_2020 at feature 561,"c(2289777.76631797, 373243.86449315)"
5068,Statewide_2020,581,Overlap with Statewide_2020 at feature 561,"c(2290157.19737436, 372646.488501857)"
5069,Statewide_2020,581,Overlap with Statewide_2020 at feature 561,"c(2290749.97851271, 371546.748067664)"
5070,Statewide_2020,581,Overlap with Statewide_2020 at feature 561,"c(2291112.19382075, 370952.016193356)"
5071,Statewide_2020,581,Overlap with Statewide_2020 at feature 561,"c(2291629.74848067, 370363.834106186)"
5072,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2280427.30274378, 370114.996863831)"
5073,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2280605.28625616, 370292.809627801)"
5074,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2280746.31913492, 370427.299912087)"
5075,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2280901.51532485, 370581.94982538)"
5076,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2281037.94331137, 370720.518974583)"
5077,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2281180.58484426, 370865.399532266)"
5078,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2281365.11063441, 371052.82158627)"
5079,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2281488.91011234, 371178.563797384)"
5080,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2281733.9538405, 371427.049164)"
5081,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2281950.86969806, 371665.937251312)"
5082,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2281915.62721771, 371951.405819027)"
5083,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2282043.79167618, 372080.193214489)"
5084,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2282179.03043607, 372216.089819269)"
5085,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2282272.99556606, 372208.737685931)"
5086,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2282431.07432157, 372052.952977839)"
5087,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2282596.46396628, 372158.398073192)"
5088,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2282828.54578762, 372181.887191949)"
5089,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2283391.0054181, 372006.505260214)"
5090,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2283455.72366429, 372183.066364551)"
5091,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2283597.13600954, 372460.877383827)"
5092,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2283779.25468903, 372622.62614487)"
5093,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2283969.78756585, 372708.548210523)"
5094,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2284171.7633264, 372758.667330684)"
5095,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2284318.39490418, 372815.246083741)"
5096,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2284452.57529486, 372955.257986547)"
5097,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2284502.49819025, 373055.182452547)"
5098,Statewide_2020,584,Overlap with Statewide_2020 at feature 582,"c(2284664.06224086, 373235.626845166)"
5099,Statewide_2020,584,Overlap with Statewide_2020 at feature 583,"c(2282647.71959755, 366814.105861763)"
5100,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2274156.73616056, 383211.972544925)"
5101,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2275374.765762, 382580.589064345)"
5102,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2275951.51344558, 382064.309175109)"
5103,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2277260.96268709, 380779.711927329)"
5104,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2277687.29884875, 380364.788708254)"
5105,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2278404.9061716, 379667.043864914)"
5106,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2278945.10603916, 379135.030728484)"
5107,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2279178.04019438, 378906.646057185)"
5108,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2279526.82368008, 378563.848802196)"
5109,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2279891.2206882, 378206.865333297)"
5110,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2280083.02784357, 378017.534780202)"
5111,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2280557.539527, 377548.645002209)"
5112,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2280490.4392581, 377511.482675245)"
5113,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2279132.3634442, 377172.673890992)"
5114,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2277909.47711258, 375795.143769843)"
5115,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2277430.94959404, 375173.149874408)"
5116,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2276655.82257037, 373547.993311056)"
5117,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2276287.85496482, 372960.375892265)"
5118,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2276098.28437786, 372432.399584208)"
5119,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2276295.42975442, 372096.505140983)"
5120,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2277058.85057462, 371442.636892271)"
5121,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2278766.73082238, 370016.564622991)"
5122,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2278797.01576743, 369860.09888179)"
5123,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2279931.50040737, 369717.711735587)"
5124,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2280117.78286596, 369798.000395019)"
5125,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2268380.28309881, 385483.189916153)"
5126,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2268773.28729619, 385389.840740383)"
5127,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2268935.65821975, 385351.4020146)"
5128,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2269334.9034821, 385257.227416311)"
5129,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2269672.81578828, 385175.650470888)"
5130,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2269907.10156346, 385122.563695393)"
5131,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2270103.51565286, 385075.991488441)"
5132,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2270291.26372954, 385031.191914204)"
5133,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2270837.16696161, 384896.329514492)"
5134,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2271100.98348783, 384790.83354521)"
5135,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2271920.08635129, 384366.370183104)"
5136,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2272244.63024508, 384194.931266546)"
5137,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2272418.91417529, 384101.363457558)"
5138,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2272766.80123479, 383921.314192361)"
5139,Statewide_2020,585,Overlap with Statewide_2020 at feature 582,"c(2273078.59398803, 383758.671611257)"
5140,Statewide_2020,585,Overlap with Statewide_2020 at feature 584,"c(2281645.03783902, 368152.186679793)"
5141,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2212975.88026137, 312290.891329597)"
5142,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2212484.30969912, 312409.157862154)"
5143,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2211175.217304, 311980.743365005)"
5144,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2211002.05100763, 311825.816630524)"
5145,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2210491.71147214, 310929.685042872)"
5146,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2210155.34634893, 310160.50881579)"
5147,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2209834.44764904, 309698.630961349)"
5148,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2209373.2394942, 308882.294548892)"
5149,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2208178.05902244, 309264.716885719)"
5150,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2207896.45987562, 310635.746317956)"
5151,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2207943.61092963, 311052.175800373)"
5152,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2208038.93173838, 311339.891074249)"
5153,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2208116.41864139, 311680.416197833)"
5154,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2207831.42552321, 311979.213485186)"
5155,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2207343.68474652, 312170.612357611)"
5156,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2207024.35631508, 312414.966265565)"
5157,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2206856.75405183, 312458.026319849)"
5158,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2206198.04232691, 311853.15943138)"
5159,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2205610.70294402, 311292.256068871)"
5160,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2205111.22034804, 310779.431738304)"
5161,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2204901.8428518, 310469.011113603)"
5162,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2203881.16318637, 310155.672985083)"
5163,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2203238.19775473, 310298.9192909)"
5164,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2202594.43636425, 310791.966603316)"
5165,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2202027.42076061, 311193.640523015)"
5166,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2201730.34893911, 311333.794892236)"
5167,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2200892.65650392, 310741.780037081)"
5168,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2200399.43341395, 310010.716793213)"
5169,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2200006.64392366, 309648.351124969)"
5170,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2199778.81366649, 309387.513684684)"
5171,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2199638.98368641, 309483.925734798)"
5172,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2199619.13611774, 309698.920815633)"
5173,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2199633.21108898, 310037.075175566)"
5174,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2199795.42069632, 311012.096037013)"
5175,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2199835.12253519, 311262.843089776)"
5176,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2199902.29436266, 311715.798903699)"
5177,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2200066.03487046, 312819.165988745)"
5178,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2200233.30587246, 313875.861879158)"
5179,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2200446.61696997, 315226.835150716)"
5180,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2200629.20932356, 316375.216074744)"
5181,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2200654.9620044, 316607.034571463)"
5182,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2200566.67336408, 317326.419130214)"
5183,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2200474.3343725, 317554.034259447)"
5184,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2199808.48260364, 318996.635503288)"
5185,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2199723.2902486, 319401.917127781)"
5186,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2199721.91171471, 319826.776271207)"
5187,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2199887.99433338, 320662.59072115)"
5188,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2200087.48590292, 321641.958427495)"
5189,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2200357.73306987, 323001.456853565)"
5190,Statewide_2020,590,Overlap with Statewide_2020 at feature 589,"c(2200427.71167514, 323514.41939817)"
5191,Statewide_2020,590,Overlap with Statewide_2020 at feature 588,"c(2200363.60646723, 323557.689235068)"
5192,Statewide_2020,590,Overlap with Statewide_2020 at feature 588,"c(2199806.84549068, 323919.26125506)"
5193,Statewide_2020,590,Overlap with Statewide_2020 at feature 588,"c(2199382.76762676, 324212.486298356)"
5194,Statewide_2020,590,Overlap with Statewide_2020 at feature 588,"c(2199303.00785001, 324286.552851636)"
5195,Statewide_2020,590,Overlap with Statewide_2020 at feature 588,"c(2199197.68616747, 324408.36596031)"
5196,Statewide_2020,590,Overlap with Statewide_2020 at feature 588,"c(2199084.79932677, 324574.586795397)"
5197,Statewide_2020,590,Overlap with Statewide_2020 at feature 588,"c(2199039.79047108, 324661.573343497)"
